,trip_id,stop_sequence,arrival_time_new,day_of_the_week,time_category,time_diff,next_stop_sequence,dist_to_next_stop
9264,3459.y1001.60-145-b12-1.330.I,49,0 days 17:02:24,Wednesday,Evening,73.0,50.0,444.0
9265,3459.y1001.60-145-b12-1.330.I,50,0 days 17:03:37,Wednesday,Evening,30.0,51.0,191.0
9266,3459.y1001.60-145-b12-1.330.I,51,0 days 17:04:07,Wednesday,Evening,61.0,52.0,374.0
9267,3459.y1001.60-145-b12-1.330.I,52,0 days 17:05:08,Wednesday,Evening,47.0,53.0,204.0
9268,3459.y1001.60-145-b12-1.330.I,53,0 days 17:05:55,Wednesday,Evening,56.0,54.0,242.0
9269,3459.y1001.60-145-b12-1.330.I,54,0 days 17:06:51,Wednesday,Evening,77.0,55.0,324.0
9270,3459.y1001.60-145-b12-1.330.I,55,0 days 17:08:08,Wednesday,Evening,88.0,56.0,283.0
9271,3459.y1001.60-145-b12-1.330.I,56,0 days 17:09:36,Wednesday,Evening,50.0,57.0,209.0
9272,3459.y1001.60-145-b12-1.330.I,57,0 days 17:10:26,Wednesday,Evening,83.0,58.0,341.0
9273,3459.y1001.60-145-b12-1.330.I,58,0 days 17:11:49,Wednesday,Evening,84.0,59.0,234.0
9274,3459.y1001.60-145-b12-1.330.I,59,0 days 17:13:13,Wednesday,Evening,69.0,60.0,194.0
9275,3459.y1001.60-145-b12-1.330.I,60,0 days 17:14:22,Wednesday,Evening,90.0,61.0,254.0
9276,3459.y1001.60-145-b12-1.330.I,61,0 days 17:15:52,Wednesday,Evening,94.0,62.0,262.0
9277,3459.y1001.60-145-b12-1.330.I,62,0 days 17:17:26,Wednesday,Evening,262.0,63.0,758.0
9278,3459.y1001.60-145-b12-1.330.I,63,0 days 17:21:48,Wednesday,Evening,203.0,64.0,542.0
9279,3459.y1001.60-145-b12-1.330.I,64,0 days 17:25:11,Wednesday,Evening,207.0,65.0,557.0
9280,3459.y1001.60-145-b12-1.330.I,65,0 days 17:28:38,Wednesday,Evening,71.0,66.0,199.0
9281,3459.y1001.60-145-b12-1.330.I,66,0 days 17:29:49,Wednesday,Evening,224.0,67.0,653.0
9282,3459.y1001.60-145-b12-1.330.I,67,0 days 17:33:33,Wednesday,Evening,219.0,68.0,666.0
9283,3459.y1001.60-145-b12-1.330.I,68,0 days 17:37:12,Wednesday,Evening,178.0,69.0,330.0
9284,3459.y1001.60-145-b12-1.330.I,69,0 days 17:40:10,Wednesday,Evening,198.0,70.0,366.0
9285,3459.y1001.60-145-b12-1.330.I,70,0 days 17:43:28,Wednesday,Evening,69.0,71.0,363.0
9286,3459.y1001.60-145-b12-1.330.I,71,0 days 17:44:37,Wednesday,Evening,296.0,74.0,1380.0
9287,3459.y1001.60-145-b12-1.330.I,74,0 days 17:49:33,Wednesday,Evening,0.0,74.0,0.0
9288,3461.y1001.60-145-b12-1.330.I,1,0 days 20:00:00,Friday,Evening,133.0,2.0,449.0
9289,3461.y1001.60-145-b12-1.330.I,2,0 days 20:02:13,Friday,Evening,32.0,3.0,249.0
9290,3461.y1001.60-145-b12-1.330.I,3,0 days 20:02:45,Friday,Evening,65.0,4.0,491.0
9291,3461.y1001.60-145-b12-1.330.I,4,0 days 20:03:50,Friday,Evening,54.0,5.0,421.0
9292,3461.y1001.60-145-b12-1.330.I,5,0 days 20:04:44,Friday,Evening,55.0,6.0,484.0
9293,3461.y1001.60-145-b12-1.330.I,6,0 days 20:05:39,Friday,Evening,53.0,7.0,321.0
9294,3461.y1001.60-145-b12-1.330.I,7,0 days 20:06:32,Friday,Evening,63.0,8.0,373.0
9295,3461.y1001.60-145-b12-1.330.I,8,0 days 20:07:35,Friday,Evening,80.0,9.0,409.0
9296,3461.y1001.60-145-b12-1.330.I,9,0 days 20:08:55,Friday,Evening,40.0,10.0,202.0
9297,3461.y1001.60-145-b12-1.330.I,10,0 days 20:09:35,Friday,Evening,30.0,11.0,150.0
9298,3461.y1001.60-145-b12-1.330.I,11,0 days 20:10:05,Friday,Evening,40.0,12.0,204.0
9299,3461.y1001.60-145-b12-1.330.I,12,0 days 20:10:45,Friday,Evening,58.0,13.0,292.0
9300,3461.y1001.60-145-b12-1.330.I,13,0 days 20:11:43,Friday,Evening,36.0,14.0,250.0
9301,3461.y1001.60-145-b12-1.330.I,14,0 days 20:12:19,Friday,Evening,77.0,15.0,373.0
9302,3461.y1001.60-145-b12-1.330.I,15,0 days 20:13:36,Friday,Evening,52.0,16.0,572.0
9303,3461.y1001.60-145-b12-1.330.I,16,0 days 20:14:28,Friday,Evening,39.0,17.0,426.0
9304,3461.y1001.60-145-b12-1.330.I,17,0 days 20:15:07,Friday,Evening,16.0,18.0,236.0
9305,3461.y1001.60-145-b12-1.330.I,18,0 days 20:15:23,Friday,Evening,15.0,19.0,220.0
9306,3461.y1001.60-145-b12-1.330.I,19,0 days 20:15:38,Friday,Evening,11.0,20.0,159.0
9307,3461.y1001.60-145-b12-1.330.I,20,0 days 20:15:49,Friday,Evening,43.0,21.0,335.0
9308,3461.y1001.60-145-b12-1.330.I,21,0 days 20:16:32,Friday,Evening,33.0,22.0,262.0
9309,3461.y1001.60-145-b12-1.330.I,22,0 days 20:17:05,Friday,Evening,71.0,23.0,564.0
9310,3461.y1001.60-145-b12-1.330.I,23,0 days 20:18:16,Friday,Evening,47.0,24.0,432.0
9311,3461.y1001.60-145-b12-1.330.I,24,0 days 20:19:03,Friday,Evening,67.0,25.0,615.0
9312,3461.y1001.60-145-b12-1.330.I,25,0 days 20:20:10,Friday,Evening,49.0,26.0,452.0
9313,3461.y1001.60-145-b12-1.330.I,26,0 days 20:20:59,Friday,Evening,33.0,27.0,318.0
9314,3461.y1001.60-145-b12-1.330.I,27,0 days 20:21:32,Friday,Evening,37.0,28.0,402.0
9315,3461.y1001.60-145-b12-1.330.I,28,0 days 20:22:09,Friday,Evening,45.0,29.0,549.0
9316,3461.y1001.60-145-b12-1.330.I,29,0 days 20:22:54,Friday,Evening,32.0,30.0,392.0
9317,3461.y1001.60-145-b12-1.330.I,30,0 days 20:23:26,Friday,Evening,52.0,31.0,466.0
9318,3461.y1001.60-145-b12-1.330.I,31,0 days 20:24:18,Friday,Evening,63.0,32.0,625.0
9319,3461.y1001.60-145-b12-1.330.I,32,0 days 20:25:21,Friday,Evening,90.0,33.0,874.0
9320,3461.y1001.60-145-b12-1.330.I,33,0 days 20:26:51,Friday,Evening,37.0,34.0,362.0
9321,3461.y1001.60-145-b12-1.330.I,34,0 days 20:27:28,Friday,Evening,36.0,35.0,265.0
9322,3461.y1001.60-145-b12-1.330.I,35,0 days 20:28:04,Friday,Evening,40.0,36.0,396.0
9323,3461.y1001.60-145-b12-1.330.I,36,0 days 20:28:44,Friday,Evening,60.0,37.0,578.0
9324,3461.y1001.60-145-b12-1.330.I,37,0 days 20:29:44,Friday,Evening,38.0,38.0,252.0
9325,3461.y1001.60-145-b12-1.330.I,38,0 days 20:30:22,Friday,Evening,57.0,39.0,379.0
9326,3461.y1001.60-145-b12-1.330.I,39,0 days 20:31:19,Friday,Evening,19.0,40.0,239.0
9327,3461.y1001.60-145-b12-1.330.I,40,0 days 20:31:38,Friday,Evening,89.0,41.0,740.0
9328,3461.y1001.60-145-b12-1.330.I,41,0 days 20:33:07,Friday,Evening,48.0,42.0,397.0
9329,3461.y1001.60-145-b12-1.330.I,42,0 days 20:33:55,Friday,Evening,22.0,43.0,191.0
9330,3461.y1001.60-145-b12-1.330.I,43,0 days 20:34:17,Friday,Evening,46.0,44.0,373.0
9331,3461.y1001.60-145-b12-1.330.I,44,0 days 20:35:03,Friday,Evening,33.0,45.0,200.0
9332,3461.y1001.60-145-b12-1.330.I,45,0 days 20:35:36,Friday,Evening,68.0,46.0,410.0
9333,3461.y1001.60-145-b12-1.330.I,46,0 days 20:36:44,Friday,Evening,50.0,47.0,357.0
9334,3461.y1001.60-145-b12-1.330.I,47,0 days 20:37:34,Friday,Evening,92.0,48.0,649.0
9335,3461.y1001.60-145-b12-1.330.I,48,0 days 20:39:06,Friday,Evening,24.0,49.0,328.0
9336,3461.y1001.60-145-b12-1.330.I,49,0 days 20:39:30,Friday,Evening,56.0,50.0,444.0
9337,3461.y1001.60-145-b12-1.330.I,50,0 days 20:40:26,Friday,Evening,23.0,51.0,191.0
9338,3461.y1001.60-145-b12-1.330.I,51,0 days 20:40:49,Friday,Evening,46.0,52.0,374.0
9339,3461.y1001.60-145-b12-1.330.I,52,0 days 20:41:35,Friday,Evening,33.0,53.0,204.0
9340,3461.y1001.60-145-b12-1.330.I,53,0 days 20:42:08,Friday,Evening,39.0,54.0,242.0
9341,3461.y1001.60-145-b12-1.330.I,54,0 days 20:42:47,Friday,Evening,53.0,55.0,324.0
9342,3461.y1001.60-145-b12-1.330.I,55,0 days 20:43:40,Friday,Evening,57.0,56.0,283.0
9343,3461.y1001.60-145-b12-1.330.I,56,0 days 20:44:37,Friday,Evening,34.0,57.0,209.0
9344,3461.y1001.60-145-b12-1.330.I,57,0 days 20:45:11,Friday,Evening,56.0,58.0,341.0
9345,3461.y1001.60-145-b12-1.330.I,58,0 days 20:46:07,Friday,Evening,46.0,59.0,234.0
9346,3461.y1001.60-145-b12-1.330.I,59,0 days 20:46:53,Friday,Evening,38.0,60.0,194.0
9347,3461.y1001.60-145-b12-1.330.I,60,0 days 20:47:31,Friday,Evening,50.0,61.0,254.0
9348,3461.y1001.60-145-b12-1.330.I,61,0 days 20:48:21,Friday,Evening,52.0,62.0,262.0
9349,3461.y1001.60-145-b12-1.330.I,62,0 days 20:49:13,Friday,Evening,205.0,63.0,758.0
9350,3461.y1001.60-145-b12-1.330.I,63,0 days 20:52:38,Friday,Evening,138.0,64.0,542.0
9351,3461.y1001.60-145-b12-1.330.I,64,0 days 20:54:56,Friday,Evening,142.0,65.0,557.0
9352,3461.y1001.60-145-b12-1.330.I,65,0 days 20:57:18,Friday,Evening,48.0,66.0,199.0
9353,3461.y1001.60-145-b12-1.330.I,66,0 days 20:58:06,Friday,Evening,153.0,67.0,653.0
9354,3461.y1001.60-145-b12-1.330.I,67,0 days 21:00:39,Friday,Evening,131.0,68.0,666.0
9355,3461.y1001.60-145-b12-1.330.I,68,0 days 21:02:50,Friday,Evening,94.0,69.0,330.0
9356,3461.y1001.60-145-b12-1.330.I,69,0 days 21:04:24,Friday,Evening,104.0,70.0,366.0
9357,3461.y1001.60-145-b12-1.330.I,70,0 days 21:06:08,Friday,Evening,60.0,71.0,363.0
9358,3461.y1001.60-145-b12-1.330.I,71,0 days 21:07:08,Friday,Evening,256.0,74.0,1380.0
9359,3461.y1001.60-145-b12-1.330.I,74,0 days 21:11:24,Friday,Evening,0.0,74.0,0.0
9360,3463.y1001.60-145-b12-1.330.I,1,0 days 09:10:00,Monday,Morning,226.0,2.0,449.0
9361,3463.y1001.60-145-b12-1.330.I,2,0 days 09:13:46,Monday,Morning,55.0,3.0,249.0
9362,3463.y1001.60-145-b12-1.330.I,3,0 days 09:14:41,Monday,Morning,111.0,4.0,491.0
9363,3463.y1001.60-145-b12-1.330.I,4,0 days 09:16:32,Monday,Morning,67.0,5.0,421.0
9364,3463.y1001.60-145-b12-1.330.I,5,0 days 09:17:39,Monday,Morning,66.0,6.0,484.0
9365,3463.y1001.60-145-b12-1.330.I,6,0 days 09:18:45,Monday,Morning,74.0,7.0,321.0
9366,3463.y1001.60-145-b12-1.330.I,7,0 days 09:19:59,Monday,Morning,88.0,8.0,373.0
9367,3463.y1001.60-145-b12-1.330.I,8,0 days 09:21:27,Monday,Morning,130.0,9.0,409.0
9368,3463.y1001.60-145-b12-1.330.I,9,0 days 09:23:37,Monday,Morning,65.0,10.0,202.0
9369,3463.y1001.60-145-b12-1.330.I,10,0 days 09:24:42,Monday,Morning,49.0,11.0,150.0
9370,3463.y1001.60-145-b12-1.330.I,11,0 days 09:25:31,Monday,Morning,65.0,12.0,204.0
9371,3463.y1001.60-145-b12-1.330.I,12,0 days 09:26:36,Monday,Morning,97.0,13.0,292.0
9372,3463.y1001.60-145-b12-1.330.I,13,0 days 09:28:13,Monday,Morning,63.0,14.0,250.0
9373,3463.y1001.60-145-b12-1.330.I,14,0 days 09:29:16,Monday,Morning,101.0,15.0,373.0
9374,3463.y1001.60-145-b12-1.330.I,15,0 days 09:30:57,Monday,Morning,61.0,16.0,572.0
9375,3463.y1001.60-145-b12-1.330.I,16,0 days 09:31:58,Monday,Morning,35.0,17.0,426.0
9376,3463.y1001.60-145-b12-1.330.I,17,0 days 09:32:33,Monday,Morning,18.0,18.0,236.0
9377,3463.y1001.60-145-b12-1.330.I,18,0 days 09:32:51,Monday,Morning,16.0,19.0,220.0
9378,3463.y1001.60-145-b12-1.330.I,19,0 days 09:33:07,Monday,Morning,11.0,20.0,159.0
9379,3463.y1001.60-145-b12-1.330.I,20,0 days 09:33:18,Monday,Morning,56.0,21.0,335.0
9380,3463.y1001.60-145-b12-1.330.I,21,0 days 09:34:14,Monday,Morning,44.0,22.0,262.0
9381,3463.y1001.60-145-b12-1.330.I,22,0 days 09:34:58,Monday,Morning,84.0,23.0,564.0
9382,3463.y1001.60-145-b12-1.330.I,23,0 days 09:36:22,Monday,Morning,56.0,24.0,432.0
9383,3463.y1001.60-145-b12-1.330.I,24,0 days 09:37:18,Monday,Morning,81.0,25.0,615.0
9384,3463.y1001.60-145-b12-1.330.I,25,0 days 09:38:39,Monday,Morning,66.0,26.0,452.0
9385,3463.y1001.60-145-b12-1.330.I,26,0 days 09:39:45,Monday,Morning,44.0,27.0,318.0
9386,3463.y1001.60-145-b12-1.330.I,27,0 days 09:40:29,Monday,Morning,48.0,28.0,402.0
9387,3463.y1001.60-145-b12-1.330.I,28,0 days 09:41:17,Monday,Morning,58.0,29.0,549.0
9388,3463.y1001.60-145-b12-1.330.I,29,0 days 09:42:15,Monday,Morning,40.0,30.0,392.0
9389,3463.y1001.60-145-b12-1.330.I,30,0 days 09:42:55,Monday,Morning,75.0,31.0,466.0
9390,3463.y1001.60-145-b12-1.330.I,31,0 days 09:44:10,Monday,Morning,75.0,32.0,625.0
9391,3463.y1001.60-145-b12-1.330.I,32,0 days 09:45:25,Monday,Morning,98.0,33.0,874.0
9392,3463.y1001.60-145-b12-1.330.I,33,0 days 09:47:03,Monday,Morning,40.0,34.0,362.0
9393,3463.y1001.60-145-b12-1.330.I,34,0 days 09:47:43,Monday,Morning,56.0,35.0,265.0
9394,3463.y1001.60-145-b12-1.330.I,35,0 days 09:48:39,Monday,Morning,48.0,36.0,396.0
9395,3463.y1001.60-145-b12-1.330.I,36,0 days 09:49:27,Monday,Morning,72.0,37.0,578.0
9396,3463.y1001.60-145-b12-1.330.I,37,0 days 09:50:39,Monday,Morning,43.0,38.0,252.0
9397,3463.y1001.60-145-b12-1.330.I,38,0 days 09:51:22,Monday,Morning,65.0,39.0,379.0
9398,3463.y1001.60-145-b12-1.330.I,39,0 days 09:52:27,Monday,Morning,36.0,40.0,239.0
9399,3463.y1001.60-145-b12-1.330.I,40,0 days 09:53:03,Monday,Morning,114.0,41.0,740.0
9400,3463.y1001.60-145-b12-1.330.I,41,0 days 09:54:57,Monday,Morning,61.0,42.0,397.0
9401,3463.y1001.60-145-b12-1.330.I,42,0 days 09:55:58,Monday,Morning,29.0,43.0,191.0
9402,3463.y1001.60-145-b12-1.330.I,43,0 days 09:56:27,Monday,Morning,56.0,44.0,373.0
9403,3463.y1001.60-145-b12-1.330.I,44,0 days 09:57:23,Monday,Morning,42.0,45.0,200.0
9404,3463.y1001.60-145-b12-1.330.I,45,0 days 09:58:05,Monday,Morning,86.0,46.0,410.0
9405,3463.y1001.60-145-b12-1.330.I,46,0 days 09:59:31,Monday,Morning,62.0,47.0,357.0
9406,3463.y1001.60-145-b12-1.330.I,47,0 days 10:00:33,Monday,Morning,115.0,48.0,649.0
9407,3463.y1001.60-145-b12-1.330.I,48,0 days 10:02:28,Monday,Morning,27.0,49.0,328.0
9408,3463.y1001.60-145-b12-1.330.I,49,0 days 10:02:55,Monday,Morning,66.0,50.0,444.0
9409,3463.y1001.60-145-b12-1.330.I,50,0 days 10:04:01,Monday,Morning,27.0,51.0,191.0
9410,3463.y1001.60-145-b12-1.330.I,51,0 days 10:04:28,Monday,Morning,54.0,52.0,374.0
9411,3463.y1001.60-145-b12-1.330.I,52,0 days 10:05:22,Monday,Morning,41.0,53.0,204.0
9412,3463.y1001.60-145-b12-1.330.I,53,0 days 10:06:03,Monday,Morning,49.0,54.0,242.0
9413,3463.y1001.60-145-b12-1.330.I,54,0 days 10:06:52,Monday,Morning,65.0,55.0,324.0
9414,3463.y1001.60-145-b12-1.330.I,55,0 days 10:07:57,Monday,Morning,76.0,56.0,283.0
9415,3463.y1001.60-145-b12-1.330.I,56,0 days 10:09:13,Monday,Morning,42.0,57.0,209.0
9416,3463.y1001.60-145-b12-1.330.I,57,0 days 10:09:55,Monday,Morning,70.0,58.0,341.0
9417,3463.y1001.60-145-b12-1.330.I,58,0 days 10:11:05,Monday,Morning,78.0,59.0,234.0
9418,3463.y1001.60-145-b12-1.330.I,59,0 days 10:12:23,Monday,Morning,65.0,60.0,194.0
9419,3463.y1001.60-145-b12-1.330.I,60,0 days 10:13:28,Monday,Morning,85.0,61.0,254.0
9420,3463.y1001.60-145-b12-1.330.I,61,0 days 10:14:53,Monday,Morning,88.0,62.0,262.0
9421,3463.y1001.60-145-b12-1.330.I,62,0 days 10:16:21,Monday,Morning,239.0,63.0,758.0
9422,3463.y1001.60-145-b12-1.330.I,63,0 days 10:20:20,Monday,Morning,160.0,64.0,542.0
9423,3463.y1001.60-145-b12-1.330.I,64,0 days 10:23:00,Monday,Morning,164.0,65.0,557.0
9424,3463.y1001.60-145-b12-1.330.I,65,0 days 10:25:44,Monday,Morning,56.0,66.0,199.0
9425,3463.y1001.60-145-b12-1.330.I,66,0 days 10:26:40,Monday,Morning,177.0,67.0,653.0
9426,3463.y1001.60-145-b12-1.330.I,67,0 days 10:29:37,Monday,Morning,132.0,68.0,666.0
9427,3463.y1001.60-145-b12-1.330.I,68,0 days 10:31:49,Monday,Morning,99.0,69.0,330.0
9428,3463.y1001.60-145-b12-1.330.I,69,0 days 10:33:28,Monday,Morning,110.0,70.0,366.0
9429,3463.y1001.60-145-b12-1.330.I,70,0 days 10:35:18,Monday,Morning,60.0,71.0,363.0
9430,3463.y1001.60-145-b12-1.330.I,71,0 days 10:36:18,Monday,Morning,256.0,74.0,1380.0
9431,3463.y1001.60-145-b12-1.330.I,74,0 days 10:40:34,Monday,Morning,0.0,74.0,0.0
9432,3473.y1001.60-145-b12-1.330.I,1,0 days 10:40:00,Tuesday,Afternoon,156.0,2.0,449.0
9433,3473.y1001.60-145-b12-1.330.I,2,0 days 10:42:36,Tuesday,Afternoon,38.0,3.0,249.0
9434,3473.y1001.60-145-b12-1.330.I,3,0 days 10:43:14,Tuesday,Afternoon,77.0,4.0,491.0
9435,3473.y1001.60-145-b12-1.330.I,4,0 days 10:44:31,Tuesday,Afternoon,61.0,5.0,421.0
9436,3473.y1001.60-145-b12-1.330.I,5,0 days 10:45:32,Tuesday,Afternoon,58.0,6.0,484.0
9437,3473.y1001.60-145-b12-1.330.I,6,0 days 10:46:30,Tuesday,Afternoon,61.0,7.0,321.0
9438,3473.y1001.60-145-b12-1.330.I,7,0 days 10:47:31,Tuesday,Afternoon,74.0,8.0,373.0
9439,3473.y1001.60-145-b12-1.330.I,8,0 days 10:48:45,Tuesday,Afternoon,116.0,9.0,409.0
9440,3473.y1001.60-145-b12-1.330.I,9,0 days 10:50:41,Tuesday,Afternoon,58.0,10.0,202.0
9441,3473.y1001.60-145-b12-1.330.I,10,0 days 10:51:39,Tuesday,Afternoon,43.0,11.0,150.0
9442,3473.y1001.60-145-b12-1.330.I,11,0 days 10:52:22,Tuesday,Afternoon,57.0,12.0,204.0
9443,3473.y1001.60-145-b12-1.330.I,12,0 days 10:53:19,Tuesday,Afternoon,86.0,13.0,292.0
9444,3473.y1001.60-145-b12-1.330.I,13,0 days 10:54:45,Tuesday,Afternoon,43.0,14.0,250.0
9445,3473.y1001.60-145-b12-1.330.I,14,0 days 10:55:28,Tuesday,Afternoon,84.0,15.0,373.0
9446,3473.y1001.60-145-b12-1.330.I,15,0 days 10:56:52,Tuesday,Afternoon,56.0,16.0,572.0
9447,3473.y1001.60-145-b12-1.330.I,16,0 days 10:57:48,Tuesday,Afternoon,32.0,17.0,426.0
9448,3473.y1001.60-145-b12-1.330.I,17,0 days 10:58:20,Tuesday,Afternoon,18.0,18.0,236.0
9449,3473.y1001.60-145-b12-1.330.I,18,0 days 10:58:38,Tuesday,Afternoon,16.0,19.0,220.0
9450,3473.y1001.60-145-b12-1.330.I,19,0 days 10:58:54,Tuesday,Afternoon,12.0,20.0,159.0
9451,3473.y1001.60-145-b12-1.330.I,20,0 days 10:59:06,Tuesday,Afternoon,62.0,21.0,335.0
9452,3473.y1001.60-145-b12-1.330.I,21,0 days 11:00:08,Tuesday,Afternoon,48.0,22.0,262.0
9453,3473.y1001.60-145-b12-1.330.I,22,0 days 11:00:56,Tuesday,Afternoon,83.0,23.0,564.0
9454,3473.y1001.60-145-b12-1.330.I,23,0 days 11:02:19,Tuesday,Afternoon,54.0,24.0,432.0
9455,3473.y1001.60-145-b12-1.330.I,24,0 days 11:03:13,Tuesday,Afternoon,77.0,25.0,615.0
9456,3473.y1001.60-145-b12-1.330.I,25,0 days 11:04:30,Tuesday,Afternoon,57.0,26.0,452.0
9457,3473.y1001.60-145-b12-1.330.I,26,0 days 11:05:27,Tuesday,Afternoon,38.0,27.0,318.0
9458,3473.y1001.60-145-b12-1.330.I,27,0 days 11:06:05,Tuesday,Afternoon,43.0,28.0,402.0
9459,3473.y1001.60-145-b12-1.330.I,28,0 days 11:06:48,Tuesday,Afternoon,53.0,29.0,549.0
9460,3473.y1001.60-145-b12-1.330.I,29,0 days 11:07:41,Tuesday,Afternoon,37.0,30.0,392.0
9461,3473.y1001.60-145-b12-1.330.I,30,0 days 11:08:18,Tuesday,Afternoon,73.0,31.0,466.0
9462,3473.y1001.60-145-b12-1.330.I,31,0 days 11:09:31,Tuesday,Afternoon,72.0,32.0,625.0
9463,3473.y1001.60-145-b12-1.330.I,32,0 days 11:10:43,Tuesday,Afternoon,95.0,33.0,874.0
9464,3473.y1001.60-145-b12-1.330.I,33,0 days 11:12:18,Tuesday,Afternoon,40.0,34.0,362.0
9465,3473.y1001.60-145-b12-1.330.I,34,0 days 11:12:58,Tuesday,Afternoon,49.0,35.0,265.0
9466,3473.y1001.60-145-b12-1.330.I,35,0 days 11:13:47,Tuesday,Afternoon,46.0,36.0,396.0
9467,3473.y1001.60-145-b12-1.330.I,36,0 days 11:14:33,Tuesday,Afternoon,70.0,37.0,578.0
9468,3473.y1001.60-145-b12-1.330.I,37,0 days 11:15:43,Tuesday,Afternoon,46.0,38.0,252.0
9469,3473.y1001.60-145-b12-1.330.I,38,0 days 11:16:29,Tuesday,Afternoon,71.0,39.0,379.0
9470,3473.y1001.60-145-b12-1.330.I,39,0 days 11:17:40,Tuesday,Afternoon,33.0,40.0,239.0
9471,3473.y1001.60-145-b12-1.330.I,40,0 days 11:18:13,Tuesday,Afternoon,108.0,41.0,740.0
9472,3473.y1001.60-145-b12-1.330.I,41,0 days 11:20:01,Tuesday,Afternoon,58.0,42.0,397.0
9473,3473.y1001.60-145-b12-1.330.I,42,0 days 11:20:59,Tuesday,Afternoon,28.0,43.0,191.0
9474,3473.y1001.60-145-b12-1.330.I,43,0 days 11:21:27,Tuesday,Afternoon,56.0,44.0,373.0
9475,3473.y1001.60-145-b12-1.330.I,44,0 days 11:22:23,Tuesday,Afternoon,36.0,45.0,200.0
9476,3473.y1001.60-145-b12-1.330.I,45,0 days 11:22:59,Tuesday,Afternoon,88.0,46.0,410.0
9477,3473.y1001.60-145-b12-1.330.I,46,0 days 11:24:27,Tuesday,Afternoon,59.0,47.0,357.0
9478,3473.y1001.60-145-b12-1.330.I,47,0 days 11:25:26,Tuesday,Afternoon,108.0,48.0,649.0
9479,3473.y1001.60-145-b12-1.330.I,48,0 days 11:27:14,Tuesday,Afternoon,25.0,49.0,328.0
9480,3473.y1001.60-145-b12-1.330.I,49,0 days 11:27:39,Tuesday,Afternoon,63.0,50.0,444.0
9481,3473.y1001.60-145-b12-1.330.I,50,0 days 11:28:42,Tuesday,Afternoon,26.0,51.0,191.0
9482,3473.y1001.60-145-b12-1.330.I,51,0 days 11:29:08,Tuesday,Afternoon,53.0,52.0,374.0
9483,3473.y1001.60-145-b12-1.330.I,52,0 days 11:30:01,Tuesday,Afternoon,44.0,53.0,204.0
9484,3473.y1001.60-145-b12-1.330.I,53,0 days 11:30:45,Tuesday,Afternoon,53.0,54.0,242.0
9485,3473.y1001.60-145-b12-1.330.I,54,0 days 11:31:38,Tuesday,Afternoon,71.0,55.0,324.0
9486,3473.y1001.60-145-b12-1.330.I,55,0 days 11:32:49,Tuesday,Afternoon,83.0,56.0,283.0
9487,3473.y1001.60-145-b12-1.330.I,56,0 days 11:34:12,Tuesday,Afternoon,41.0,57.0,209.0
9488,3473.y1001.60-145-b12-1.330.I,57,0 days 11:34:53,Tuesday,Afternoon,70.0,58.0,341.0
9489,3473.y1001.60-145-b12-1.330.I,58,0 days 11:36:03,Tuesday,Afternoon,70.0,59.0,234.0
9490,3473.y1001.60-145-b12-1.330.I,59,0 days 11:37:13,Tuesday,Afternoon,58.0,60.0,194.0
9491,3473.y1001.60-145-b12-1.330.I,60,0 days 11:38:11,Tuesday,Afternoon,76.0,61.0,254.0
9492,3473.y1001.60-145-b12-1.330.I,61,0 days 11:39:27,Tuesday,Afternoon,80.0,62.0,262.0
9493,3473.y1001.60-145-b12-1.330.I,62,0 days 11:40:47,Tuesday,Afternoon,256.0,63.0,758.0
9494,3473.y1001.60-145-b12-1.330.I,63,0 days 11:45:03,Tuesday,Afternoon,164.0,64.0,542.0
9495,3473.y1001.60-145-b12-1.330.I,64,0 days 11:47:47,Tuesday,Afternoon,168.0,65.0,557.0
9496,3473.y1001.60-145-b12-1.330.I,65,0 days 11:50:35,Tuesday,Afternoon,57.0,66.0,199.0
9497,3473.y1001.60-145-b12-1.330.I,66,0 days 11:51:32,Tuesday,Afternoon,182.0,67.0,653.0
9498,3473.y1001.60-145-b12-1.330.I,67,0 days 11:54:34,Tuesday,Afternoon,136.0,68.0,666.0
9499,3473.y1001.60-145-b12-1.330.I,68,0 days 11:56:50,Tuesday,Afternoon,100.0,69.0,330.0
9500,3473.y1001.60-145-b12-1.330.I,69,0 days 11:58:30,Tuesday,Afternoon,111.0,70.0,366.0
9501,3473.y1001.60-145-b12-1.330.I,70,0 days 12:00:21,Tuesday,Afternoon,69.0,71.0,363.0
9502,3473.y1001.60-145-b12-1.330.I,71,0 days 12:01:30,Tuesday,Afternoon,296.0,74.0,1380.0
9503,3473.y1001.60-145-b12-1.330.I,74,0 days 12:06:26,Tuesday,Afternoon,0.0,74.0,0.0
9504,3475.y1001.60-145-b12-1.330.I,1,0 days 14:10:00,Wednesday,Afternoon,169.0,2.0,449.0
9505,3475.y1001.60-145-b12-1.330.I,2,0 days 14:12:49,Wednesday,Afternoon,41.0,3.0,249.0
9506,3475.y1001.60-145-b12-1.330.I,3,0 days 14:13:30,Wednesday,Afternoon,83.0,4.0,491.0
9507,3475.y1001.60-145-b12-1.330.I,4,0 days 14:14:53,Wednesday,Afternoon,58.0,5.0,421.0
9508,3475.y1001.60-145-b12-1.330.I,5,0 days 14:15:51,Wednesday,Afternoon,56.0,6.0,484.0
9509,3475.y1001.60-145-b12-1.330.I,6,0 days 14:16:47,Wednesday,Afternoon,60.0,7.0,321.0
